ORIGIN_AIRPORT_ID,Year,Origin Airport Code,Total Departures,Total Passengers,Total Seats,Total Load Factor (%),Total Passengers/Flight,Total Seats/Flight,Total Distance/Flight (sm),Total Distance/Passenger (sm),Total Payload (lbs),Total Freight (lbs),Total Mail (lbs),Domestic Departures,Domestic Passengers,Domestic Seats,Domestic Load Factor (%),Domestic Passengers/Flight,Domestic Seats/Flight,Domestic Distance/Flight (sm),Domestic Distance/Passenger (sm),Domestic Payload (lbs),Domestic Freight (lbs),Domestic Mail (lbs),Outbound International Departures,Outbound International Passengers,Outbound International Seats,Outbound International Load Factor (%),Outbound International Passengers/Flight,Outbound International Seats/Flight,Outbound International Distance/Flight (sm),Outbound International Distance/Passenger (sm),Outbound International Payload (lbs),Outbound International Freight (lbs),Outbound International Mail (lbs),Inbound International Departures,Inbound International Passengers,Inbound International Seats,Inbound International Load Factor (%),Inbound International Passengers/Flight,Inbound International Seats/Flight,Inbound International Distance/Flight (sm),Inbound International Distance/Passenger (sm),Inbound International Payload (lbs),Inbound International Freight (lbs),Inbound International Mail (lbs),Origin City Name,Origin Airport Name
12641,2023,KCQ,272,397,"2,382",16.7,1.459558824,8.757352941,73.33088235,67.45088161,"779,020","22,191","62,321",272,397,"2,382",16.7,1.459558824,8.757352941,73.33088235,67.45088161,"779,020","22,191","62,321",,,,,,,,,,,,,,,,,,,,,,,Chignik (KCQ),Chignik Lake (KCQ)
12641,2024M1-10,KCQ,249,366,"2,191",16.7,1.469879518,8.799196787,58.79116466,58.3989071,"700,300","32,928","62,649",249,366,"2,191",16.7,1.469879518,8.799196787,58.79116466,58.3989071,"700,300","32,928","62,649",,,,,,,,,,,,,,,,,,,,,,,Chignik (KCQ),Chignik Lake (KCQ)
12642,2015,KCR,3,2,13,15.4,0.666666667,4.333333333,45,45,"3,500",0,0,3,2,13,15.4,0.666666667,4.333333333,45,45,"3,500",0,0,,,,,,,,,,,,,,,,,,,,,,,Colorado Creek (KCR),Colorado Creek Airport (KCR)
12642,2017,KCR,2,0,8,0,0,4,172.5,,"28,400",645,0,2,0,8,0,0,4,172.5,,"28,400",645,0,,,,,,,,,,,,,,,,,,,,,,,Colorado Creek (KCR),Colorado Creek Airport (KCR)
12642,2018,KCR,2,0,4,0,0,2,172.5,,"3,322",0,0,2,0,4,0,0,2,172.5,,"3,322",0,0,,,,,,,,,,,,,,,,,,,,,,,Colorado Creek (KCR),Colorado Creek Airport (KCR)
12642,2019,KCR,2,0,18,0,0,9,260,,"4,844",0,0,2,0,18,0,0,9,260,,"4,844",0,0,,,,,,,,,,,,,,,,,,,,,,,Colorado Creek (KCR),Colorado Creek Airport (KCR)
12642,2020,KCR,5,3,36,8.3,0.6,7.2,260,260,"11,744",66,0,5,3,36,8.3,0.6,7.2,260,260,"11,744",66,0,,,,,,,,,,,,,,,,,,,,,,,Colorado Creek (KCR),Colorado Creek Airport (KCR)
12647,2016,KDK,1,1,9,11.1,1,9,6,6,"1,736",0,0,1,1,9,11.1,1,9,6,6,"1,736",0,0,,,,,,,,,,,,,,,,,,,,,,,Kodiak (KDK),Kodiak Municipal (KDK)
12647,2018,KDK,34,35,204,17.2,1.029411765,6,3.088235294,9,"20,840","3,400",0,34,35,204,17.2,1.029411765,6,3.088235294,9,"20,840","3,400",0,,,,,,,,,,,,,,,,,,,,,,,Kodiak (KDK),Kodiak Municipal (KDK)
12649,2014,KEB,"2,319","2,960","11,595",25.5,1.276412247,5,14.69900819,14.71148649,"3,014,700","27,684","9,659","2,319","2,960","11,595",25.5,1.276412247,5,14.69900819,14.71148649,"3,014,700","27,684","9,659",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2015,KEB,"2,549","3,186","12,750",25,1.249901922,5.001961554,14.81953707,13.68487131,"3,313,400","17,555","9,885","2,549","3,186","12,750",25,1.249901922,5.001961554,14.81953707,13.68487131,"3,313,400","17,555","9,885",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2016,KEB,"1,992","2,869","9,960",28.8,1.440261044,5,14.48343373,12.8006274,"2,589,600","2,679","12,721","1,992","2,869","9,960",28.8,1.440261044,5,14.48343373,12.8006274,"2,589,600","2,679","12,721",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2017,KEB,"1,909","3,166","9,545",33.2,1.658459927,5,14.30120482,12.68098547,"2,481,600","1,530","13,477","1,909","3,166","9,545",33.2,1.658459927,5,14.30120482,12.68098547,"2,481,600","1,530","13,477",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2018,KEB,"1,890","3,124","9,450",33.1,1.652910053,5,14.07460317,12.53873239,"2,457,000","1,150","11,138","1,890","3,124","9,450",33.1,1.652910053,5,14.07460317,12.53873239,"2,457,000","1,150","11,138",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2019,KEB,"1,701","2,943","8,506",34.6,1.73015873,5.000587889,13.90946502,12.50050968,"2,211,240","1,010","10,314","1,701","2,943","8,506",34.6,1.73015873,5.000587889,13.90946502,12.50050968,"2,211,240","1,010","10,314",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2020,KEB,906,904,"4,536",19.9,0.997792494,5.006622517,18.03642384,15.19579646,"1,178,130","1,475","4,220",906,904,"4,536",19.9,0.997792494,5.006622517,18.03642384,15.19579646,"1,178,130","1,475","4,220",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2021,KEB,"1,205","1,507","6,042",24.9,1.250622407,5.014107884,18.31950207,17.29130723,"1,701,200","1,905","4,020","1,205","1,507","6,042",24.9,1.250622407,5.014107884,18.31950207,17.29130723,"1,701,200","1,905","4,020",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2022,KEB,"1,433","2,267","7,186",31.5,1.581995813,5.014654571,17.83112352,15.83370093,"1,903,950","1,585","4,047","1,433","2,267","7,186",31.5,1.581995813,5.014654571,17.83112352,15.83370093,"1,903,950","1,585","4,047",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2023,KEB,"1,620","2,588","8,134",31.8,1.597530864,5.020987654,17.11975309,15.01468315,"2,163,800","1,040","2,866","1,620","2,588","8,134",31.8,1.597530864,5.020987654,17.11975309,15.01468315,"2,163,800","1,040","2,866",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12649,2024M1-10,KEB,"1,258","2,074","6,304",32.9,1.648648649,5.011128776,15.94674086,13.55014465,"1,639,750",415,"3,711","1,258","2,074","6,304",32.9,1.648648649,5.011128776,15.94674086,13.55014465,"1,639,750",415,"3,711",,,,,,,,,,,,,,,,,,,,,,,Nanwalek (KEB),Nanwalek Airport (KEB)
12652,2014,KEH,"2,602","4,208","19,491",21.6,1.617217525,7.490776326,14.60415065,14.91967681,"4,910,717",589,0,"2,460","3,948","18,596",21.2,1.604878049,7.559349593,10.2101626,9.867021277,"4,676,221",589,0,142,260,895,29.1,1.830985915,6.302816901,90.72535211,91.64230769,"234,496",0,0,92,363,649,55.9,3.945652174,7.054347826,104.8586957,101.1432507,"166,076",61,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2015,KEH,"2,669","3,490","20,465",17.1,1.307605845,7.667665792,13.62120644,17.2269341,"4,995,328",783,0,"2,544","3,199","19,753",16.2,1.257468553,7.764544025,9.588443396,10.69052829,"4,811,436",732,0,125,291,712,40.9,2.328,5.696,95.696,89.08247423,"183,892",51,0,88,222,648,34.3,2.522727273,7.363636364,113.5113636,98.70720721,"158,738",0,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2016,KEH,"2,810","3,543","22,196",16,1.260854093,7.898932384,12.89644128,15.80355631,"5,361,079",531,0,"2,694","3,258","21,472",15.2,1.20935412,7.97030438,9.452115813,9.213321056,"5,178,938",481,0,116,285,724,39.4,2.456896552,6.24137931,92.88793103,91.14035088,"182,141",50,0,103,288,722,39.9,2.796116505,7.009708738,118.7864078,103.8090278,"179,186",50,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2017,KEH,"2,958","3,688","24,095",15.3,1.246788371,8.145706558,13.54969574,16.8329718,"5,710,412",490,0,"2,825","3,387","23,249",14.6,1.198938053,8.229734513,9.65840708,10.1104222,"5,499,332",439,0,133,301,846,35.6,2.263157895,6.360902256,96.20300752,92.47840532,"211,080",51,0,120,347,868,40,2.891666667,7.233333333,104.1583333,86.00864553,"210,930",217,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2018,KEH,"3,098","3,341","25,695",13,1.078437702,8.294060684,15.16204003,22.20173601,"6,068,480",753,0,"2,892","2,823","24,265",11.6,0.976141079,8.390387275,9.723720609,9.815444563,"5,719,559",454,0,206,518,"1,430",36.2,2.514563107,6.941747573,91.50970874,89.7046332,"348,921",299,0,164,711,"1,258",56.5,4.335365854,7.670731707,98.24390244,83.27988748,"300,593",157,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2019,KEH,"2,981","3,254","24,981",13,1.091580007,8.380073801,15.35659175,23.58666257,"5,846,703",643,0,"2,762","2,626","23,304",11.3,0.950760319,8.437364229,9.464518465,9.191546078,"5,450,388",371,0,219,628,"1,677",37.4,2.867579909,7.657534247,89.66666667,83.78025478,"396,315",272,0,203,943,"1,758",53.6,4.645320197,8.660098522,95.4137931,80.91834571,"406,669",72,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2020,KEH,688,996,"5,400",18.4,1.447674419,7.848837209,19.8372093,19.50401606,"1,300,540",717,0,661,963,"5,217",18.5,1.45688351,7.892586989,17.50378215,17.54101765,"1,255,675",717,0,27,33,183,18,1.222222222,6.777777778,76.96296296,76.78787879,"44,865",0,0,10,13,61,21.3,1.3,6.1,81.3,95.07692308,"15,232",116,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2021,KEH,"3,501","17,989","29,486",61,5.138246215,8.422165096,26.53641817,25.35493913,"6,960,758","1,308",0,"3,470","17,956","29,320",61.2,5.174639769,8.449567723,25.92910663,25.2030519,"6,911,950","1,308",0,31,33,166,19.9,1.064516129,5.35483871,94.51612903,108,"48,808",0,0,37,51,201,25.4,1.378378378,5.432432432,93.94594595,86.62745098,"58,628",40,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2022,KEH,"4,144","13,185","39,652",33.3,3.181708494,9.568532819,50.55888031,59.29958286,"8,431,457",0,0,"2,799","8,300","26,381",31.5,2.965344766,9.42515184,28.39121115,36.59542169,"5,588,527",0,0,"1,345","4,885","13,271",36.8,3.63197026,9.866914498,96.69070632,97.87574207,"2,842,930",0,0,532,"2,339","4,346",53.8,4.396616541,8.169172932,104.3571429,112.4253955,"1,082,024",0,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2023,KEH,"3,347","8,766","25,850",33.9,2.619061846,7.723334329,29.81027786,46.95505362,"6,305,605",25,0,"2,765","5,806","21,159",27.4,2.099819168,7.65244123,16.239783,20.13038236,"5,167,452",15,0,582,"2,960","4,691",63.1,5.085910653,8.060137457,94.28178694,99.57128378,"1,138,153",10,0,602,"3,557","5,129",69.4,5.908637874,8.519933555,96.60963455,96.39162215,"1,216,741",0,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12652,2024M1-10,KEH,"3,541","7,970","27,156",29.3,2.250776617,7.669020051,23.76616775,31.12898369,"6,866,460",84,0,"3,234","6,671","24,700",27,2.062770563,7.637600495,18.94310451,22.64383151,"6,250,148",84,0,307,"1,299","2,456",52.9,4.231270358,8,74.5732899,74.70438799,"616,312",0,0,316,"1,996","2,816",70.9,6.316455696,8.911392405,85.04113924,86.63627255,"690,261",0,0,Kenmore (KEH),Kenmore Air Harbor (KEH)
12653,2014,KEK,320,524,"2,828",18.5,1.6375,8.8375,31.971875,33.60496183,"874,436","14,127","133,671",320,524,"2,828",18.5,1.6375,8.8375,31.971875,33.60496183,"874,436","14,127","133,671",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2015,KEK,327,398,"2,466",16.1,1.217125382,7.541284404,43.51987768,36.47487437,"710,432","11,993","84,641",327,398,"2,466",16.1,1.217125382,7.541284404,43.51987768,36.47487437,"710,432","11,993","84,641",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2016,KEK,456,936,"3,436",27.2,2.052631579,7.535087719,38.9122807,36.53952991,"841,476","19,103","78,320",456,936,"3,436",27.2,2.052631579,7.535087719,38.9122807,36.53952991,"841,476","19,103","78,320",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2017,KEK,542,"1,158","3,918",29.6,2.136531365,7.228782288,38.00738007,42.37996546,"876,300","11,769","42,109",542,"1,158","3,918",29.6,2.136531365,7.228782288,38.00738007,42.37996546,"876,300","11,769","42,109",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2018,KEK,412,913,"2,810",32.5,2.216019417,6.82038835,32.8592233,38.15662651,"556,530","6,456","29,298",412,913,"2,810",32.5,2.216019417,6.82038835,32.8592233,38.15662651,"556,530","6,456","29,298",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2019,KEK,455,813,"2,940",27.7,1.786813187,6.461538462,37.98461538,47.09840098,"621,260","9,369","36,352",455,813,"2,940",27.7,1.786813187,6.461538462,37.98461538,47.09840098,"621,260","9,369","36,352",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2020,KEK,602,889,"4,769",18.6,1.476744186,7.92192691,31.25083056,32.87514061,"1,145,226","21,225","104,429",602,889,"4,769",18.6,1.476744186,7.92192691,31.25083056,32.87514061,"1,145,226","21,225","104,429",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2021,KEK,688,"1,413","5,734",24.6,2.05377907,8.334302326,32.15552326,33.29865534,"1,439,350","20,035","73,065",688,"1,413","5,734",24.6,2.05377907,8.334302326,32.15552326,33.29865534,"1,439,350","20,035","73,065",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2022,KEK,631,"1,491","5,067",29.4,2.362916006,8.030110935,34.2836767,33.53722334,"1,522,800","23,277","85,077",631,"1,491","5,067",29.4,2.362916006,8.030110935,34.2836767,33.53722334,"1,522,800","23,277","85,077",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2023,KEK,588,"1,362","4,464",30.5,2.316326531,7.591836735,34.29591837,33.11086637,"1,313,200","14,873","45,020",588,"1,362","4,464",30.5,2.316326531,7.591836735,34.29591837,33.11086637,"1,313,200","14,873","45,020",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12653,2024M1-10,KEK,531,"1,105","3,764",29.4,2.080979284,7.088512241,32.98493409,30.85520362,"1,104,200","13,581","42,864",531,"1,105","3,764",29.4,2.080979284,7.088512241,32.98493409,30.85520362,"1,104,200","13,581","42,864",,,,,,,,,,,,,,,,,,,,,,,Ekwok (KEK),Ekwok Airport (KEK)
12661,2016,OCA,1,2,7,28.6,2,7,245,245,"5,000",0,0,1,2,7,28.6,2,7,245,245,"5,000",0,0,,,,,,,,,,,,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12661,2017,OCA,2,7,33,21.2,3.5,16.5,748,674.1428571,"7,400",0,0,1,4,25,16,4,25,231,231,"5,000",0,0,1,3,8,37.5,3,8,"1,265","1,265","2,400",0,0,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12661,2018,OCA,3,7,16,43.8,2.333333333,5.333333333,"1,227","1,199.14","7,700",0,0,1,4,8,50,4,8,"1,149","1,149","5,300",0,0,2,3,8,37.5,1.5,4,"1,266","1,266","2,400",0,0,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12661,2019,OCA,5,9,24,37.5,1.8,4.8,396.2,690,"10,100",0,0,4,5,16,31.3,1.25,4,178.75,229.2,"7,700",0,0,1,4,8,50,4,8,"1,266","1,266","2,400",0,0,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12661,2020,OCA,3,13,26,50,4.333333333,8.666666667,914,778.6153846,"7,474",0,0,,,,,,,,,,,,3,13,26,50,4.333333333,8.666666667,914,778.6153846,"7,474",0,0,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12661,2021,OCA,7,13,52,25,1.857142857,7.428571429,765.8571429,561.0769231,"23,829",0,0,5,11,44,25,2.2,8.8,565.8,432.9090909,"17,343",0,0,2,2,8,25,1,4,"1,266","1,266","6,486",0,0,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12661,2022,OCA,7,13,57,22.8,1.857142857,8.142857143,188,223.1538462,"20,920",0,0,6,8,49,16.3,1.333333333,8.166666667,183.5,228.25,"17,850",0,0,1,5,8,62.5,5,8,215,215,"3,070",0,0,,,,,,,,,,,,Key Largo (OCA),Ocean Reef Club (OCA)
12663,2014,KFP,263,375,"1,989",18.9,1.425855513,7.562737643,42.2851711,48.00266667,"411,000","3,568","6,760",263,375,"1,989",18.9,1.425855513,7.562737643,42.2851711,48.00266667,"411,000","3,568","6,760",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2015,KFP,217,340,"1,884",18,1.566820276,8.68202765,60.52995392,97.28823529,"414,800","1,755","5,783",217,340,"1,884",18,1.566820276,8.68202765,60.52995392,97.28823529,"414,800","1,755","5,783",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2016,KFP,248,371,"1,974",18.8,1.495967742,7.959677419,42.28225806,54.67654987,"414,200","2,427","7,385",248,371,"1,974",18.8,1.495967742,7.959677419,42.28225806,54.67654987,"414,200","2,427","7,385",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2017,KFP,170,261,"1,340",19.5,1.535294118,7.882352941,37.87058824,38.05747126,"281,250","1,575","4,940",170,261,"1,340",19.5,1.535294118,7.882352941,37.87058824,38.05747126,"281,250","1,575","4,940",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2018,KFP,205,369,"1,579",23.4,1.8,7.702439024,41.57560976,45.43360434,"330,800","1,427","7,967",205,369,"1,579",23.4,1.8,7.702439024,41.57560976,45.43360434,"330,800","1,427","7,967",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2019,KFP,250,430,"2,000",21.5,1.72,8,93.528,186.3209302,"469,950",181,"7,565",250,430,"2,000",21.5,1.72,8,93.528,186.3209302,"469,950",181,"7,565",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2020,KFP,146,118,"1,178",10,0.808219178,8.068493151,45.54109589,38.88983051,"240,090","2,612","6,994",146,118,"1,178",10,0.808219178,8.068493151,45.54109589,38.88983051,"240,090","2,612","6,994",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2021,KFP,129,60,"1,067",5.6,0.465116279,8.271317829,42.81395349,47.73333333,"231,500",372,"5,862",129,60,"1,067",5.6,0.465116279,8.271317829,42.81395349,47.73333333,"231,500",372,"5,862",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2022,KFP,140,72,"1,126",6.4,0.514285714,8.042857143,44.67142857,83.5,"280,300","1,045","7,664",140,72,"1,126",6.4,0.514285714,8.042857143,44.67142857,83.5,"280,300","1,045","7,664",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2023,KFP,142,69,"1,051",6.6,0.485915493,7.401408451,49.98591549,86.5942029,"283,200",636,"4,813",142,69,"1,051",6.6,0.485915493,7.401408451,49.98591549,86.5942029,"283,200",636,"4,813",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12663,2024M1-10,KFP,137,81,"1,057",7.7,0.591240876,7.715328467,41.24817518,50.75308642,"276,600",0,"6,306",137,81,"1,057",7.7,0.591240876,7.715328467,41.24817518,50.75308642,"276,600",0,"6,306",,,,,,,,,,,,,,,,,,,,,,,False Pass (KFP),False Pass Airport (KFP)
12671,2014,KGK,440,766,"3,804",20.1,1.740909091,8.645454545,48.49545455,47.87467363,"1,155,750","14,177","121,777",440,766,"3,804",20.1,1.740909091,8.645454545,48.49545455,47.87467363,"1,155,750","14,177","121,777",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2015,KGK,458,574,"3,490",16.4,1.253275109,7.620087336,55.15502183,63.05749129,"892,000","15,264","70,480",458,574,"3,490",16.4,1.253275109,7.620087336,55.15502183,63.05749129,"892,000","15,264","70,480",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2016,KGK,557,"1,109","4,197",26.4,1.991023339,7.535008977,49.46140036,47.59783589,"933,200","7,520","49,811",557,"1,109","4,197",26.4,1.991023339,7.535008977,49.46140036,47.59783589,"933,200","7,520","49,811",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2017,KGK,691,"1,310","4,910",26.7,1.895803184,7.105643994,49.79884226,49.69770992,"1,039,500","5,425","41,705",691,"1,310","4,910",26.7,1.895803184,7.105643994,49.79884226,49.69770992,"1,039,500","5,425","41,705",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2018,KGK,636,"1,402","4,525",31,2.204402516,7.114779874,50.65251572,51.07061341,"921,730","6,342","33,603",636,"1,402","4,525",31,2.204402516,7.114779874,50.65251572,51.07061341,"921,730","6,342","33,603",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2019,KGK,573,"1,125","3,671",30.6,1.963350785,6.406631763,52.71204188,55.73333333,"770,630","5,222","20,541",573,"1,125","3,671",30.6,1.963350785,6.406631763,52.71204188,55.73333333,"770,630","5,222","20,541",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2020,KGK,493,750,"3,455",21.7,1.521298174,7.00811359,52.41176471,52.70266667,"788,365","2,770","44,069",493,750,"3,455",21.7,1.521298174,7.00811359,52.41176471,52.70266667,"788,365","2,770","44,069",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2021,KGK,729,"1,284","5,587",23,1.761316872,7.663923182,52.22359396,51.3411215,"1,210,846","9,809","44,975",729,"1,284","5,587",23,1.761316872,7.663923182,52.22359396,51.3411215,"1,210,846","9,809","44,975",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2022,KGK,661,"1,551","5,577",27.8,2.346444781,8.437216339,46.32072617,46.3313991,"1,628,900","27,205","72,056",661,"1,551","5,577",27.8,2.346444781,8.437216339,46.32072617,46.3313991,"1,628,900","27,205","72,056",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2023,KGK,671,"1,457","5,167",28.2,2.171385991,7.700447094,47.63040238,44.77625257,"1,496,000","16,877","46,234",671,"1,457","5,167",28.2,2.171385991,7.700447094,47.63040238,44.77625257,"1,496,000","16,877","46,234",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12671,2024M1-10,KGK,594,"1,228","4,341",28.3,2.067340067,7.308080808,50.49158249,48.06270358,"1,262,100","10,623","35,019",594,"1,228","4,341",28.3,2.067340067,7.308080808,50.49158249,48.06270358,"1,262,100","10,623","35,019",,,,,,,,,,,,,,,,,,,,,,,Koliganek (KGK),Koliganek Airport (KGK)
12676,2014,KGX,884,"1,304","5,502",23.7,1.475113122,6.2239819,71.7760181,86.60582822,"1,783,392","59,043","49,154",884,"1,304","5,502",23.7,1.475113122,6.2239819,71.7760181,86.60582822,"1,783,392","59,043","49,154",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2015,KGX,723,"1,127","4,352",25.9,1.558782849,6.019363762,68.20470263,78.44720497,"1,517,990","71,946","56,579",723,"1,127","4,352",25.9,1.558782849,6.019363762,68.20470263,78.44720497,"1,517,990","71,946","56,579",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2016,KGX,826,"1,243","5,211",23.9,1.504842615,6.308716707,65.21428571,59.58889783,"1,765,370","37,148","63,265",826,"1,243","5,211",23.9,1.504842615,6.308716707,65.21428571,59.58889783,"1,765,370","37,148","63,265",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2017,KGX,681,"1,153","4,588",25.1,1.693098385,6.737151248,67.14831131,65.02254987,"1,609,343","25,511","70,796",681,"1,153","4,588",25.1,1.693098385,6.737151248,67.14831131,65.02254987,"1,609,343","25,511","70,796",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2018,KGX,701,"1,197","4,795",25,1.707560628,6.840228245,67.78887304,68.23809524,"1,711,554","25,045","54,687",701,"1,197","4,795",25,1.707560628,6.840228245,67.78887304,68.23809524,"1,711,554","25,045","54,687",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2019,KGX,756,"1,138","5,042",22.6,1.505291005,6.669312169,70.42063492,68.84885764,"1,790,102","24,377","55,343",756,"1,138","5,042",22.6,1.505291005,6.669312169,70.42063492,68.84885764,"1,790,102","24,377","55,343",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2020,KGX,420,192,"1,802",10.7,0.457142857,4.29047619,95.44047619,84.6875,"947,816","6,266","10,476",420,192,"1,802",10.7,0.457142857,4.29047619,95.44047619,84.6875,"947,816","6,266","10,476",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2021,KGX,362,185,"2,030",9.1,0.511049724,5.607734807,98.06906077,130.8594595,"884,839","13,816","11,497",362,185,"2,030",9.1,0.511049724,5.607734807,98.06906077,130.8594595,"884,839","13,816","11,497",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2022,KGX,357,331,"2,368",14,0.927170868,6.633053221,104.2240896,137.3927492,"953,616","17,324","17,252",357,331,"2,368",14,0.927170868,6.633053221,104.2240896,137.3927492,"953,616","17,324","17,252",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2023,KGX,460,456,"3,134",14.6,0.991304348,6.813043478,98.71304348,102.0833333,"1,074,110","16,032","21,519",460,456,"3,134",14.6,0.991304348,6.813043478,98.71304348,102.0833333,"1,074,110","16,032","21,519",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
12676,2024M1-10,KGX,504,639,"3,665",17.4,1.267857143,7.271825397,84.03769841,83.4428795,"1,114,282","42,169","23,990",504,639,"3,665",17.4,1.267857143,7.271825397,84.03769841,83.4428795,"1,114,282","42,169","23,990",,,,,,,,,,,,,,,,,,,,,,,Grayling (KGX),Grayling Airport (KGX)
